trailingPE,averageDailyVolume10Day,bid,ask,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,navPrice,ytdReturn,beta3Year,fundInceptionDate,threeYearAverageReturn,fiveYearAverageReturn,quoteType,symbol,averageDailyVolume3Month,trailingThreeMonthReturns,epsTrailingTwelveMonths,netExpenseRatio,priceToBook,morningStarOverallRating,morningStarRiskRating,dividendRate
,0,,,12.76,16.11,15.7308,14.6976,,,14.03509,0.82,1538438400,,,MUTUALFUND,FAZYX,0,7.69438,,1.08,,5,4,0.41483
,0,,,12.75,16.1,15.72,14.68745,,,14.26246,0.82,1538438400,,,MUTUALFUND,FIWBX,0,7.7233,,0.74,,5,4,0.45175
,0,,,12.75,16.09,15.7136,14.6814,,,13.96409,0.82,1538438400,,,MUTUALFUND,FWATX,0,7.70306,,1.09,,5,5,0.41364
28.4059,0,,,42.79,57.15,55.8916,52.3651,0.71,,10.93471,1.01,1112313600,,,MUTUALFUND,MRGHX,0,5.73104,1.9978244,0.89,1.3289154,3,2,0.25633
28.386042,0,,,41.47,55.33,54.0926,50.717,0.71,,10.72232,1.01,1112313600,,,MUTUALFUND,MRERX,0,5.66296,1.9344014,1.14,1.2858281,3,2,0.11997
28.427113,0,,,43.56,58.26,56.974,53.34135,0.71,,11.1588,1.01,1112313600,,,MUTUALFUND,MRGJX,0,5.81244,2.0357325,0.64,1.3551424,3,2,0.37259
28.407887,0,,,42.92,57.33,56.0618,52.5261,0.71,,10.94183,1.01,1112313600,,,MUTUALFUND,MRGAX,0,5.7326,2.004021,0.89,1.3331305,3,2,0.27187
28.352041,0,,,34.43,46.58,44.7852,42.04995,0.71,,10.31258,1.01,1112313600,,,MUTUALFUND,MRGGX,0,5.53332,1.6027064,1.64,1.0640689,3,2,0.00225
28.357073,0,,,35.18,47.51,45.7592,42.96435,0.71,,10.31077,1.01,1112313600,,,MUTUALFUND,MRGBX,0,5.53123,1.637334,1.64,1.0872518,3,2,0.06586
28.35225,0,,,34.42,46.57,44.7738,42.0392,0.71,,10.31512,1.01,1112313600,,,MUTUALFUND,MRGCX,0,5.53462,1.602342,1.64,1.0638348,3,2,0.12558
28.425022,0,,,46.46,62.14,60.7668,56.88635,0.71,,11.13753,1.01,1112313600,,,MUTUALFUND,MRGRX,0,5.79735,2.1713264,0.64,1.445298,3,2,0.37891
28.434809,0,,,46.64,62.4,61.0256,57.123,0.71,,11.22654,1.01,1112313600,,,MUTUALFUND,MRGKX,0,5.82625,2.1800745,0.56,1.4516206,3,2,0.43455
,0,,,1.106,1.283,1.256586,1.220151,,,9.24333,0.85,1417392000,,,MUTUALFUND,0P00014KAE.L,0,-1.3945,,,,1,4,0.06343
,,,,12.6131,14.1469,13.961226,13.457107,0,,,,,,,MUTUALFUND,WCDAAX,,,,,,,,
,,,,10.23,14.08,13.508,12.3968,,,19.67943,0.95,1519603200,,,MUTUALFUND,0P0001CDD0,,9.44625,,0.86,,3,5,0.35164
,0,,,0.7643,0.8722,0.845582,0.831069,,,9.24211,0.85,1417392000,,,MUTUALFUND,0P00014KAD.L,0,-1.40116,,,,1,4,0.04441
,,,,10,10.823,10.628916,10.496678,,,,,1690761600,,,MUTUALFUND,0P0001X0YD.TO,,,,,,0,0,
,,,,10.3551,12.3609,12.150456,11.508208,,,,,1690761600,,,MUTUALFUND,0P0001REI5.TO,,,,,,0,0,
,,,,10.2931,12.1987,12.003534,11.398801,,,9.74356,,1690761600,,,MUTUALFUND,0P0001REI2.TO,,6.6342,,,,0,0,0.1531
,,,,10.7784,12.6997,12.506066,11.906696,,,9.00131,,1698019200,,,MUTUALFUND,0P0001RROL.TO,,6.38972,,,,0,0,
,,,,10.7787,12.7002,12.506902,11.9074,,,9.01292,,1698019200,,,MUTUALFUND,0P0001RROJ.TO,,6.39099,,,,0,0,
,,,,11.255,13.5156,13.273268,12.52857,,,11.45518,,1698019200,,,MUTUALFUND,0P0001RROP.TO,,7.18856,,,,0,0,
,,,,10.8222,12.7739,12.576202,11.963787,,,9.23703,,1698019200,,,MUTUALFUND,0P0001RROO.TO,,6.46414,,,,0,0,
,,,,10.9569,13.0014,12.7901,12.1381035,,,9.90345,,1698019200,,,MUTUALFUND,0P0001RROM.TO,,6.68537,,,,0,0,
,,,,10.3569,12.3614,12.151188,11.507112,,,,,1690761600,,,MUTUALFUND,0P0001REI4.TO,,,,,,0,0,
,,,,10.4097,12.5053,12.281134,11.597254,,,,,1690761600,,,MUTUALFUND,0P0001REI6.TO,,,,,,0,0,
,,,,10.9971,13.0723,12.856836,12.191595,,,10.14084,,1698019200,,,MUTUALFUND,0P0001RRON.TO,,6.76073,,,,0,0,
,,,,11.2552,13.5159,13.273542,12.528823,,,11.45583,,1698019200,,,MUTUALFUND,0P0001RROK.TO,,7.18838,,,,0,0,
,,,,10.3522,12.3331,12.126586,11.493692,,,,,1690761600,,,MUTUALFUND,0P0001REI3.TO,,,,,,0,0,
,,,,10.9026,12.9097,12.703734,12.067742,,,9.63198,,1698019200,,,MUTUALFUND,0P0001RROH.TO,,6.59647,,,,0,0,
,,,,10.2649,12.1409,11.95014,11.35843,,,9.48716,,1690761600,,,MUTUALFUND,0P0001REI1.TO,,6.55069,,,,0,0,0.1258
,,,,10.4093,12.5028,12.278956,11.589681,,,11.47335,,1690761600,,,MUTUALFUND,0P0001REI7.TO,,7.19878,,,,0,0,0.3681
,,,,10.7289,12.6147,12.42611,11.841976,,,8.73294,,1698019200,,,MUTUALFUND,0P0001RROG.TO,,6.30042,,,,0,0,
,,,,10.9517,12.9954,12.784496,12.132712,,,9.91462,,1698019200,,,MUTUALFUND,0P0001RROI.TO,,6.68655,,,,0,0,
19.112654,36820,35.5,34.3,16.221,39.37,34.391,25.78261,0,35.77,71.93077,0,1675209600,,,ETF,COPJ,35641,29.64927,2.0054777,0.76,,,,
13.713791,31740,22.42,40.32,15.38,31.56,28.85776,23.475124,,29.5756,37.31236,0,1709510400,,,ETF,COPP,52625,22.59832,2.2736673,0.65,,,,
18.695108,50,14.65,43.95,25.4,29.51,28.5584,27.643505,0,28.8618,,0,1750809600,,,ETF,AKAF,150,10.7632,1.5618685,0.2,,,,
,0,,,14.16,21.17,19.4624,17.7555,,,7.55136,1.28,1473379200,,,MUTUALFUND,JUSSX,0,10.68571,,0.82,,3,3,0.08505
,0,,,14.08,21.07,19.3614,17.6638,,,7.59352,1.28,1473379200,,,MUTUALFUND,JUSYX,0,10.68352,,0.82,,3,3,0.08825
,0,,,12.94,19.43,17.7256,16.20145,,,7.03457,1.28,1473379200,,,MUTUALFUND,JSCZX,0,10.51972,,1.49,,3,3,0.01435
,0,,,14.03,20.97,19.2692,17.58545,,,7.45098,1.28,1473379200,,,MUTUALFUND,JUSQX,0,10.6113,,0.97,,3,3,0.06
,0,,,14.17,21.17,19.4678,17.76635,,,7.48752,1.28,1473379200,,,MUTUALFUND,JSCSX,0,10.67961,,0.94,,3,3,0.06256
,0,,,14.17,21.2,19.4862,17.7725,,,7.66241,1.28,1473379200,,,MUTUALFUND,JUSMX,0,10.67352,,0.72,,3,3,0.10275
,0,,,13.39,20.06,18.364,16.771,,,7.277,1.28,1473379200,,,MUTUALFUND,JUSPX,0,10.51995,,1.22,,3,3,0.018
31.895222,1307660,63.56,63.57,52.9,65.18,61.046,60.9557,0,60.65437,3.24807,1.09,1146441600,0.091535196,0.0368814,ETF,IHI,1183279,-3.94311,1.9946561,0.38,,,,
,340,0,1272.83,1070,1328,1120.434,1182.1633,0,60.65437,,,1146441600,,,ETF,IHI.MX,88,,,0.38,,,,
,,173.16,175.68,173.68,175.76,,,,,,,,,,ETF,025G.BE,,,,,,,,
,0,3612.62,4200,3560,4230,3665.944,3717.736,,204.43,,,1075075200,,,ETF,VAW.MX,6,,,0.09,,,,
25.98151,65060,200.35,204.42,161.43,212.96,200.1362,195.87265,,204.43,10.42178,1.3,1075075200,0.1191382,0.097090505,ETF,VAW,40239,5.56889,7.800163,0.09,,,,
26.048483,0,,,83.51,108.09,101.9686,99.80395,,,10.41964,1.3,1075075200,,,MUTUALFUND,VMIAX,0,5.56824,3.9741275,0.09,,4,3,1.2304
17.830767,4978460,41.85,44.4,32.3,44.38,43.2244,40.16295,0,43.57728,27.22329,1.01,1177027200,0.22098881,0.1118089,ETF,SPDW,4676074,6.0007,2.448016,0.03,,,,
,5,0,852.5,722.32,797,790.188,778.62317,,43.57728,,,1177027200,,,ETF,SPDW.MX,2,,,0.03,,,,
18.050978,304390,47.73,47.77,29.96,48.08,45.433,39.67635,0,46.30603,29.56038,1.39,1327968000,0.1433239,0.15860981,ETF,PICK,297134,18.22407,2.64584,0.39,,,,
,1301,40.58,41.555,27.395,41.56,34.77735,34.77735,0,,,,,,,ETF,0I8N.MU,202,,,,,,,
25.931953,41110,51.22,51.85,41.39,54.54,51.2256,50.15345,0,52.32202,10.35543,1.3,1382313600,0.1191161,0.097951405,ETF,FMAT,32280,5.53502,2.0017774,0.084,,,,
20.22081,18780,67.28,67.38,46.37,67.6596,64.24308,58.19091,,64.93629,27.56835,0.98,1450137600,0.1056043,0.2061261,ETF,NANR,34182,14.22031,3.3238037,0.35,,,,
,0,,,11.28,12.16,12.0876,11.83285,,,7.91426,0.44,1446422400,,,MUTUALFUND,TDIFX,0,2.9064,,0.18,,3,1,0.2767
,0,,,31.22,42.13,41.0916,38.32835,,,8.77172,1.01,1227830400,,,MUTUALFUND,DSEFX,0,5.72539,,0.98,,2,1,0.08136
,0,,,30.94,41.75,40.7258,37.97995,,,8.97154,1.01,1227830400,,,MUTUALFUND,DSFRX,0,5.7808,,0.8,,2,1,0.13005
,0,,,30.87,41.68,40.6534,37.90645,,,9.01977,1.01,1227830400,,,MUTUALFUND,DIEQX,0,5.81913,,0.7,,2,1,0.13069
15.866559,48880,65.71,73.55,49.844,70.176,67.9515,62.508736,,68.1081,32.75708,1.07,1632873600,0.24230209,,ETF,AVIV,42880,8.43311,4.385954,0.25,,,,
18.129921,1096400,76.94,86.22,61.11,82.49,80.5508,75.39385,,81.33116,26.80825,1.07,1490054400,0.218788,0.1144812,ETF,IDEV,1429304,5.47203,4.4870577,0.04,,,,
,,,,9.66,13.32,13.0182,11.9917,0,,,,,,,MUTUALFUND,CMTSX,,,,,,,,
,,,,9.59,13.17,12.8726,11.88205,0,,,,,,,MUTUALFUND,CMTWX,,,,,,,,
16.189333,230570,36.93,36.93,27.3,37.22,36.2498,33.900463,,36.39381,27.70818,1.05,1430179200,0.2333922,0.1203847,ETF,INTF,337487,5.25805,2.2805138,0.16,,,,
15.324045,1620,20.6,34.16,25.455,28.938,26.9564,26.622175,,,,,,,,EQUITY,IDYN,51868,,1.7806983,,,,,
,0,0,0,1140,1392,1368.9164,1272.6392,,75.31342,,,1402358400,,,ETF,IPAC.MX,12,,,0.09,,,,
17.714302,58540,70.07,78.54,54.895,75.7,74.0455,68.59821,,75.31342,23.00259,0.99,1402358400,0.199447,0.0906803,ETF,IPAC,92485,7.45617,4.187577,0.09,,,,
13.76192,43910,40.5,49.4,29.88,41.68,40.6715,37.930897,,40.88058,30.56575,1.05,1430179200,0.2001214,0.10183971,ETF,ISCF,65138,6.12577,2.9792354,0.23,,,,
,0,,,15.48,22.58,21.8598,19.93065,,,8.47035,1.32,1167782400,,,MUTUALFUND,DNDGX,0,7.66568,,1.33,,3,4,0.1852
,0,,,9.15,13.28,12.8566,11.75305,,,7.64706,1.32,1167782400,,,MUTUALFUND,DCDGX,0,7.37636,,2.33,,3,4,0.0115
,0,,,14.16,20.62,19.9586,18.21,,,8.27887,1.32,1167782400,,,MUTUALFUND,DADGX,0,7.57576,,1.58,,3,4,0.1273
17.990805,1020,30.22,30.43,22.23,32.334,30.2474,28.25817,,,,,,,,ETF,WSML,2395,,1.7067218,,,,,
17.51165,15270,37.59,50.12,37.66,51.611,49.66978,46.341885,,50.4873,7.64843,1.17,1479168000,0.1323317,0.1239384,ETF,JPSE,19334,10.0223,2.8600903,0.29,,,,
19.251463,0,,,20.23,31.37,26.6392,24.8676,0,,4.47585,1.2,1456790400,,,MUTUALFUND,RLESX,0,8.21472,1.4300213,1.08,,3,3,0.4439
,,16.41,16.817,16.411,16.411,,,,,,,,,,ETF,JR6G.MU,,,,,,,,
19.421139,4490,70.56,111.9,51.75,77.22,74.2626,67.34289,,75.8673,9.76761,1.38,1605484800,0.1624215,,ETF,BBSC,6336,12.71332,3.837818,0.09,,,,
20.112207,180410,74.63,74.91,53.39,76.33,73.958,68.439476,,74.38707,10.95391,1.29,1430179200,0.1839676,0.1498265,ETF,SMLF,178139,9.75222,3.7196314,0.15,,,,
19.276484,4050,30.85,30.97,25.88,31.225,30.32078,28.975588,0,30.53713,,0,1747094400,,,ETF,RUSC,4961,10.33741,1.6011064,0.64,,,,
16.116478,94740,57.57,59.74,41.577,59.66,57.14842,52.753,,57.9172,6.2939,1.29,1641859200,0.1328023,,ETF,AVSC,111447,11.1762,3.6105902,0.25,,,,
17.117426,38760,74.08,76.31,54.91,77.209,74.44458,69.05844,,75.38,9.34648,1.23,1498608000,0.147686,0.1211681,ETF,GSSC,37531,9.71152,4.375074,0.2,,,,
19.23221,0,,,19.74,30.65,25.9568,24.25075,0,,4.26045,1.2,1456790400,,,MUTUALFUND,RLACX,0,8.17348,1.3940156,1.37,,2,3,0.3728
15.956928,0,,,10.79,15.97,15.5404,13.8134,0,,17.33969,1.23,952905600,,,MUTUALFUND,LMBAX,0,15.08876,1.0008192,1.3,,4,4,0.0967
15.95943,0,,,11.23,16.65,16.2026,14.3886,0,,17.6155,1.24,952905600,,,MUTUALFUND,LMSIX,0,15.1171,1.0432703,1,,4,4,0.13918
15.955555,0,,,10.04,14.85,14.4504,12.8458,0,,17.25528,1.23,952905600,,,MUTUALFUND,LGSCX,0,15.11535,0.9307104,1.3,,4,4,0.10141
,0,,,51.41,72.33,65.1678,61.2047,,,4.02235,1.03,1037059200,,,MUTUALFUND,0P0001HFD8.TO,0,9.16248,,,,0,0,0.28841
,,,,16.3589,22.3987,19.912094,19.745485,,,,,1215820800,,,MUTUALFUND,0P0000Y1HR,,,,,,0,0,0.0004
,,,,9.2183,12.6407,11.212402,11.123451,,,,,1215820800,,,MUTUALFUND,0P0000A34C,,,,,,0,0,0.00023
,,,,60.7393,81.5015,74.07316,73.23699,,,,,1438646400,,,MUTUALFUND,0P0000A34A,,,,,,0,0,0.294
17.421516,0,,,8.6,12.17,11.8086,10.8217,,,7.65725,,1718841600,,,MUTUALFUND,AVSCX,0,11.31008,0.69856143,0.25,,0,0,0.0535
19.6888,0,,,21.76,28.79,27.8264,26.52945,,,7.73672,1.23,1072742400,,,MUTUALFUND,GSXCX,0,4.94938,1.4515866,1.95,,3,2,4.079
15.966114,0,,,10.79,16.01,15.5778,13.8298,0,,17.65412,1.24,952905600,,,MUTUALFUND,LMBMX,0,15.14032,1.0027487,0.75,,4,4,0.15641
15.935651,0,,,9.2,13.54,13.1866,11.747,0,,16.691,1.24,952905600,,,MUTUALFUND,LMBCX,0,14.86957,0.8496672,2.05,,3,4,0.0541
19.25122,0,,,20.21,31.39,26.6438,24.86085,0,,4.63836,1.2,1456790400,,,MUTUALFUND,REBYX,0,8.29943,1.4305587,0.92,,3,3,0.4989
19.208652,0,,,16.57,26.14,21.6946,20.31185,0,,3.68069,1.2,1456790400,,,MUTUALFUND,RLECX,0,7.96416,1.1656206,2.12,,2,3,0.1905
19.245426,0,,,20.18,31.33,26.5924,24.81675,0,,4.6063,1.2,1456790400,,,MUTUALFUND,RUNTX,0,8.27221,1.4278717,0.98,,3,3,0.4812
19.720757,0,,,30.12,40.01,38.6446,36.7798,,,8.24513,1.23,1072742400,,,MUTUALFUND,GSXAX,0,5.14069,2.0141215,1.36,,3,2,4.079
,102980,26.64,26.84,16.115,42.87,32.451,25.04935,0,35.7537,37.66786,1.01,1449100800,-0.1089373,-0.20622471,ETF,MJ,100607,106.22378,,0.76,,,,
,32730,2.97,3,1.45,3.94,3.21974,2.455465,,3.45689,43.71158,0.97,1555459200,-0.0800068,-0.20737009,ETF,YOLO,93815,84.06049,,1.12,,,,
20.112207,180410,74.63,74.91,53.39,76.33,73.958,68.439476,,74.38707,10.95391,1.29,1430179200,0.1839676,0.1498265,ETF,SMLF,178139,9.75222,3.7196314,0.15,,,,
,0,,,9.42,9.99,9.9102,9.80995,,,7.18001,0.59,1016150400,,,MUTUALFUND,RITGX,0,2.71855,,0.32,,5,3,0.49254
,0,,,9.42,9.99,9.9102,9.80995,,,6.70715,0.59,1016150400,,,MUTUALFUND,CITEX,0,2.56482,,0.93,,4,3,0.44891
,0,,,9.42,9.99,9.9102,9.80995,,,7.01053,0.59,1016150400,,,MUTUALFUND,CITFX,0,2.66074,,0.79,,5,3,0.47691
,0,,,9.42,9.99,9.9102,9.80995,,,6.54572,0.59,1016150400,,,MUTUALFUND,RTEHX,0,2.51309,,1.12,,4,3,0.43398
,0,,,9.42,9.99,9.9102,9.80995,,,6.86953,0.59,1016150400,,,MUTUALFUND,CITAX,0,2.61994,,0.74,,4,3,0.46391
,0,,,9.42,9.99,9.9102,9.80995,,,7.06045,0.59,1016150400,,,MUTUALFUND,RITHX,0,2.68001,,0.47,,5,3,0.48152
,0,,,9.42,9.99,9.9102,9.81005,,,7.17971,0.59,1016150400,,,MUTUALFUND,HIGFX,0,2.71843,,0.32,,5,3,0.49251
,0,,,9.42,9.99,9.9102,9.80995,,,6.26492,0.59,1016150400,,,MUTUALFUND,CITCX,0,2.42004,,1.5,,3,3,0.40796
,,,,18.63,26.74,25.3316,24.08395,,,,,,,,MUTUALFUND,AFIHX,,,,,,,,
5.8508925,0,,,65.61,120.92,115.3984,95.86875,3.39,,40.83192,1.27,1356912000,,,MUTUALFUND,ALZFX,0,20.37939,19.838,0.63,1.9306066,5,4,0.0661
5.5917935,0,,,62.83,115.61,110.329,91.73255,3.39,,40.52891,1.27,1356912000,,,MUTUALFUND,ALAFX,0,20.28593,19.838,0.95,1.8451124,5,4,0.0498
,,,,22.45,40.54,38.7604,32.27925,,,39.17084,1.16,1727308800,,,MUTUALFUND,0P0001HCM3,,18.61103,,,,5,4,
,,,,19.61,34.94,33.4286,28.02565,,,36.90428,,1727308800,,,MUTUALFUND,0P0001HCM5.F,,17.80582,,,,0,0,
4.9758043,0,,,56.19,102.94,98.2462,81.8503,3.39,,39.7063,1.26,1356912000,,,MUTUALFUND,ALCFX,0,20.04368,19.838,1.72,1.6418556,5,4,0.0183
,,,,23.21,33.06,29.0404,28.1991,,,,,,,,MUTUALFUND,AFIEX,,,,,,,,
,,,,22.45,40.54,39.2654,32.6357,,,,,,,,MUTUALFUND,AFIUX,,,,,,,,
5.875592,0,,,65.87,121.43,115.882,96.2595,3.39,,40.86736,1.27,1356912000,,,MUTUALFUND,ALGYX,0,20.39025,19.838,0.58,1.9387568,5,4,0.0688
,,,,23.21,39.57,37.712,32.1792,,,22.75253,1.15,1727308800,,,MUTUALFUND,0P0001HCM4.F,,18.97972,,,,5,4,
5.64069,0,,,63.37,116.61,111.286,92.5189,3.39,,40.52189,1.27,1356912000,,,MUTUALFUND,ALGRX,0,20.29857,19.838,0.94,1.8612466,5,4,0.0533
,0,,,30.59,40.67,37.0764,36.08775,,,2.84452,1.16,741398400,,,MUTUALFUND,TMSIX,0,1.25068,,0.74,,3,4,0.18717
,0,,,25.63,34.29,31.0294,30.22025,,,2.66798,1.16,741398400,,,MUTUALFUND,AASCX,0,1.2013,,0.96,,3,4,0.12478
28.167736,0,,,135.21,178.88,171.1048,164.59966,9.55,,14.31351,1.02,1458691200,,,MUTUALFUND,PRMTX,0,1.70215,5.9664006,0.77,0.930905,4,3,0.2309
28.173513,0,,,135.89,179.86,172.0528,165.4659,9.55,,14.39453,1.02,1458691200,,,MUTUALFUND,TTMIX,0,1.72196,5.9988966,0.67,0.9361671,3,2,0.1437
,0,,,2.91,3.35,3.1602,3.12945,,,,,,,,MUTUALFUND,XGUTX,0,,,,,,,
15.476464,4620,15.66,46.98,25.7,31.9,30.87142,30.238026,,30.62,10.19176,0.99,1637020800,0.1275094,,ETF,GHTA,3171,1.53796,2.0228457,1.49,,,,
,0,,,44.84,55.41,53.4122,51.7328,,,7.69383,0.78,993427200,,,MUTUALFUND,SZCIX,0,4.44231,,0.88,,4,1,0.3686
,0,,,33.54,41.27,39.7254,38.59625,,,6.81818,0.78,993427200,,,MUTUALFUND,SZCCX,0,4.14842,,1.96,,3,2,0.0411
,0,,,44.88,55.48,53.4792,51.7884,,,7.74871,0.78,993427200,,,MUTUALFUND,SZCRX,0,4.45725,,0.81,,4,1,0.4063
,0,,,42.62,52.62,50.6986,49.14525,,,7.46144,0.78,993427200,,,MUTUALFUND,SZCAX,0,4.37247,,1.17,,4,2,0.2057
,0,,,44.86,55.44,53.4352,51.75875,,,7.66944,0.78,993427200,,,MUTUALFUND,SSLCX,0,4.42053,,0.92,,4,2,0.3475
18.803965,0,,,23.78,33.39,29.2176,28.18245,,,-0.84431,1.16,608947200,,,MUTUALFUND,ICSCX,0,5.53559,1.6055125,0.89,,2,3,0.26711
18.810194,,,,23.78,33.41,29.2298,28.1863,,,-0.77703,1.16,608947200,,,MUTUALFUND,WBVRX,,5.5336,1.6055125,0.79,,1,3,0.30053
18.791508,,,,23.81,33.36,29.2108,28.19675,,,-1.04483,1.16,608947200,,,MUTUALFUND,WBVNX,,5.45977,1.6055125,1.15,,1,3,0.17979
25.52336,0,,,20.42,28.68,28.0112,25.90575,,,22.82846,1.07,1269993600,,,MUTUALFUND,JOHAX,0,6.79317,1.1095718,1.18,,3,3,0.32969
25.53678,0,,,20.36,28.64,27.968,25.84925,,,23.08366,1.07,1269993600,,,MUTUALFUND,JOHIX,0,6.88475,1.1074224,0.98,,3,3,0.3896
13.477012,0,,,18.24,26.54,25.969,24.0409,0,,41.57366,0.93,1359590400,,,MUTUALFUND,BISRX,0,4.46749,1.9551812,1,,5,4,0.41588
13.471326,0,,,17.99,26.14,25.577,23.6801,0,,41.26701,0.92,1359590400,,,MUTUALFUND,BISAX,0,4.42672,1.9263138,1.32,,5,4,0.38597
13.482052,0,,,18.11,26.34,25.78,23.86355,0,,41.42621,0.93,1359590400,,,MUTUALFUND,BISMX,0,4.48671,1.9403574,1.1,,5,4,0.40863
13.453735,0,,,17.21,24.93,24.3908,22.60195,0,,40.65159,0.92,1359590400,,,MUTUALFUND,BINCX,0,4.29435,1.8381512,1.99,,5,4,0.32852
18.001144,640,26.12,43.37,24.573,35.57,34.032,31.0225,,34.0328,33.66971,0,1702944000,,,ETF,JDVI,5165,5.88266,1.9246444,0.69,,,,
,,,,13.87,19.09,17.9898,17.08365,0,,,,,,,MUTUALFUND,JAJHX,,,,,,,,
,,,,13.85,19.04,17.9466,17.0432,0,,,,,,,MUTUALFUND,JAJIX,,,,,,,,
,,,,13.73,18.91,17.8044,16.9136,0,,,,,,,MUTUALFUND,JAJJX,,,,,,,,
,0,,,13.95,18.46,18.0306,17.0269,0.08,,21.69874,1.2,909360000,,,MUTUALFUND,LLINX,0,5.16055,-0.609,1.05,1.0618958,1,5,0.5368
,0,,,41.73,59.96,57.4638,53.7214,,,12.12297,1.21,1245369600,,,MUTUALFUND,JMGMX,0,4.52415,,0.65,,4,3,0.07196
,0,,,40.2,57.93,55.2932,51.72385,,,11.95587,1.21,1245369600,,,MUTUALFUND,HLGEX,0,4.49354,,0.84,,4,3,0.01384
,0,,,38.86,56.18,53.3662,49.96485,,,11.69397,1.21,1245369600,,,MUTUALFUND,JMGPX,0,4.39922,,1.15,,3,3,0.21278
,0,,,35.24,51.34,48.3254,45.2737,,,11.49452,1.21,1245369600,,,MUTUALFUND,JMGZX,0,4.31901,,1.4,,4,3,0.21278
,0,,,19.9,30.64,27.2548,25.5498,,,11.32686,1.21,1245369600,,,MUTUALFUND,OMGCX,0,4.28192,,1.59,,4,3,0.21278
,0,,,41.26,59.34,56.788,53.1033,,,12.04301,1.21,1245369600,,,MUTUALFUND,JMGFX,0,4.50401,,0.74,,4,3,0.05326
,0,,,39.94,57.59,54.9202,51.38395,,,11.91197,1.21,1245369600,,,MUTUALFUND,JMGQX,0,4.44696,,0.9,,3,3,0.00534
,0,,,31.63,46.42,43.447,40.6713,,,11.74522,1.21,1245369600,,,MUTUALFUND,OSGIX,0,4.42857,,1.09,,4,3,0.21278
20.371141,0,,,14.16,18.54,16.6042,16.3348,,,2.8676,1.04,427593600,,,MUTUALFUND,MDCIX,0,1.9347,0.8104602,0.81,,3,2,0.13952
20.370726,0,,,12.97,16.99,15.1642,14.93855,,,2.46174,1.04,427593600,,,MUTUALFUND,MERAX,0,1.78453,0.740278,1.16,,4,2,0.04212
20.370113,0,,,14.14,18.5,16.5634,16.2992,,,2.81174,1.04,427593600,,,MUTUALFUND,GTSGX,0,1.93939,0.8085374,0.91,,4,2,0.12181
20.371845,0,,,14.58,19.07,17.102,16.82005,,,2.96384,1.04,427593600,,,MUTUALFUND,MMCRX,0,1.99648,0.8349759,0.73,,4,2,0.15368
22.433292,0,,,51.66,123.84,110.6198,83.9207,,,110.64646,0.97,899078400,,,MUTUALFUND,SGDIX,0,44.0887,5.4004555,1.17,,4,2,0.21862
22.42223,0,,,51.03,122.07,109.0284,82.76075,,,110.19417,0.97,899078400,,,MUTUALFUND,SGDLX,0,43.98776,5.3237348,1.46,,3,2,0.04957
27.63408,0,,,14.87,21.09,20.324,18.78935,,,12.46553,1.39,487555200,,,MUTUALFUND,AFGGX,0,8.05511,0.73098147,1.26,,4,3,0.0735
27.629427,0,,,16.14,22.9,22.0676,20.40935,,,12.5,1.39,487555200,,,MUTUALFUND,APGRX,0,8.05271,0.793719,1.26,,4,3,0.0735
27.576124,0,,,10.28,14.51,13.983,12.9682,,,11.69451,1.39,487555200,,,MUTUALFUND,APITX,0,7.75134,0.503334,2.26,,4,3,0.04304
,0,,,13.17,17.71,17.339,15.86835,,,22.70774,0.82,1151625600,,,MUTUALFUND,EREMX,0,8.34915,,1.17,,3,2,0.4708
,0,,,13.18,17.72,17.3472,15.87925,,,22.69148,0.82,1151625600,,,MUTUALFUND,EIEMX,0,8.27543,,1.24,,3,2,0.4588
,0,,,13.11,17.52,17.1638,15.7532,,,21.8234,0.82,1151625600,,,MUTUALFUND,ECEMX,0,8.02037,,2.24,,3,2,0.276
,0,,,13.19,17.7,17.3354,15.87965,,,22.4446,0.82,1151625600,,,MUTUALFUND,EAEMX,0,8.21226,,1.49,,3,2,0.4191
,0,,,35.02,50.16,48.5414,44.4511,,,18.45767,0.99,1059609600,,,MUTUALFUND,FNIAX,0,6.5437,,0.9,,4,2,0.016
,0,,,37.1,53.24,51.5232,47.13495,,,18.80463,0.99,1059609600,,,MUTUALFUND,FZANX,0,6.62663,,0.53,,4,2,0.016
,0,,,32.3,46.2,44.7152,40.9766,,,18.22387,0.99,1059609600,,,MUTUALFUND,FNITX,0,6.45392,,1.15,,4,2,0.016
,0,,,36.87,52.88,51.1794,46.83475,,,18.70504,0.99,1059609600,,,MUTUALFUND,FINSX,0,6.60692,,0.65,,4,2,0.016
,0,,,25.05,35.74,34.587,31.73945,,,17.81591,0.99,1059609600,,,MUTUALFUND,FNICX,0,6.33262,,1.65,,4,2,0.016
,0,,,173.01,239.47,233.8462,214.8435,,,14.82072,1,1304467200,,,MUTUALFUND,FXAIX,0,8.12116,,0.015,,5,3,1.923
,9093750,74.48,74.49,66.06,110.25,93.3154,90.27055,,96.6529,21.5845,0,1704844800,,,ETF,FBTC,5855331,6.00562,,0.25,,,,
,0,,,18.12,25.54,24.7174,22.766,,,18.663,0.98,1210291200,,,MUTUALFUND,FCNTX,0,6.12945,,0.63,,5,2,0.017
